TAZ,district,county,TOTACRE,county_id,TOTHH,HHPOP,EMPRES,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGE62P,SHPOP62P,TOTEMP,RETEMPN,FPSEMPN,HEREMPN,AGREMPN,MWTEMPN,OTHEMPN,RESACRE,CIACRE,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TERMINAL,TOPOLOGY,household_density,employment_density,density_index
935,18,Alameda,166.319680201,4,1584.0,3956.0,2094.0,565.0,449.0,274.0,296.0,174.0,609.0,1694.0,1122.0,357.0,539.0,0.13624873609706775,78.0,15.0,5.0,16.0,0.0,8.0,34.0,66.8280518704306,0.9836023197106,0.0,0.0,3,0.0,0.0,0.0,1.5852899999999999,1,23.358816694819545,1.1502447614873261,1.0962621553525418
931,18,Alameda,215.294436719,4,1369.0,3180.0,1422.0,362.0,611.0,257.0,139.0,149.0,533.0,1293.0,1031.0,174.0,362.0,0.1138364779874214,5290.0,2.0,5.0,5248.0,0.0,3.0,32.0,71.70091622056563,1.0936893217375,0.0,0.0,3,0.0,0.0,0.0,1.5454299999999999,1,18.80633859887369,72.67022000587423,14.940010690500348
933,18,Alameda,367.655669307,4,1968.0,7037.0,2516.0,947.0,575.0,276.0,170.0,426.0,1694.0,2531.0,1799.0,587.0,757.0,0.10757425039079152,273.0,46.0,22.0,39.0,2.0,14.0,150.0,106.55284410477492,11.021220242986901,0.0,0.0,3,0.0,0.0,0.0,1.6258700000000001,1,16.73838538216242,2.3219406551475306,2.039080414694485
928,18,Alameda,159.670607787,4,1348.0,4175.0,1682.0,533.0,503.0,214.0,98.0,300.0,1099.0,1645.0,998.0,133.0,248.0,0.05940119760479042,274.0,17.0,25.0,99.0,0.0,6.0,127.0,59.077902697988264,8.219340400775799,0.0,0.0,2,0.0,0.0,0.0,2.06094,2,20.030538220142283,4.071489222788565,3.3837037437231725
927,18,Alameda,155.461058756,4,1277.0,4232.0,1866.0,572.0,451.0,143.0,111.0,292.0,1180.0,1747.0,859.0,154.0,254.0,0.060018903591682424,1062.0,23.0,27.0,913.0,0.0,20.0,79.0,52.015729435977356,9.510464020928405,0.0,0.0,2,0.0,0.0,0.0,2.23136,2,20.755387717825215,17.260941077784167,9.423780143792381
930,18,Alameda,221.912344875,4,714.0,1971.0,759.0,188.0,178.0,214.0,134.0,100.0,397.0,575.0,534.0,365.0,456.0,0.2313546423135464,547.0,1.0,0.0,411.0,0.0,5.0,130.0,58.25577584399273,11.7889940190908,0.0,0.0,3,0.0,0.0,0.0,1.48053,1,10.193480561013411,7.809291130076101,4.421755643833731
910,18,Alameda,668.877282994,4,1916.0,4168.0,1993.0,412.0,348.0,306.0,850.0,170.0,631.0,1121.0,1451.0,795.0,1103.0,0.2646353166986564,1089.0,27.0,81.0,574.0,2.0,32.0,373.0,280.27506273925314,21.2677429235232,0.0,0.0,4,0.0,0.0,0.0,1.22935,1,6.353990093674183,3.611427563680159,2.3026606362766007
908,18,Alameda,349.8288708890001,4,1467.0,3589.0,1740.0,228.0,415.0,288.0,536.0,175.0,653.0,1001.0,1249.0,511.0,738.0,0.20562830872109225,278.0,37.0,43.0,110.0,0.0,2.0,86.0,147.52664588689137,3.4249746623597006,0.0,0.0,4,0.0,0.0,0.0,1.28772,1,9.71834548487912,1.8416496556212645,1.5482521746684212
905,18,Alameda,410.24744332,4,2218.0,7074.0,3473.0,695.0,618.0,506.0,399.0,466.0,1405.0,2751.0,1825.0,627.0,832.0,0.11761379700310998,146.0,23.0,5.0,17.0,0.0,22.0,79.0,171.43106332376016,5.879251905171701,0.0,0.0,3,0.0,0.0,0.0,1.52864,1,12.50914250045892,0.8234151510671787,0.7725612542584611
897,18,Alameda,204.55743052,4,1105.0,4075.0,1620.0,378.0,319.0,348.0,60.0,298.0,1108.0,1617.0,873.0,179.0,280.0,0.0687116564417178,179.0,41.0,2.0,19.0,0.0,10.0,107.0,65.41310750282302,15.2091113803073,0.0,0.0,3,0.0,0.0,0.0,1.58176,3,13.705899134354066,2.2202316244790747,1.9107133528421945
898,18,Alameda,200.44666462799998,4,1216.0,3593.0,1232.0,726.0,250.0,194.0,46.0,283.0,947.0,1386.0,680.0,297.0,388.0,0.10798775396604507,83.0,9.0,2.0,25.0,0.0,3.0,44.0,70.44184026885426,9.361756247359901,0.0,0.0,3,0.0,0.0,0.0,1.64021,2,15.237408501419331,1.0400533763304314,0.9735988495903037
902,18,Alameda,475.40470674,4,741.0,1699.0,929.0,98.0,163.0,174.0,306.0,73.0,265.0,482.0,634.0,245.0,346.0,0.20364920541495,84.0,55.0,7.0,12.0,0.0,0.0,10.0,81.81661556331922,5.34525752428234,0.0,0.0,4,0.0,1127.0686,91.20743,1.08102,1,8.501423543930292,0.963724126437442,0.8655994881092661
901,18,Alameda,356.05927652699995,4,1674.0,3679.0,1833.0,542.0,358.0,379.0,395.0,145.0,606.0,1175.0,1373.0,380.0,583.0,0.15846697472139168,111.0,12.0,14.0,31.0,0.0,6.0,48.0,166.73442804139083,0.7308498985481,0.0,0.0,3,0.0,0.0,0.0,1.31115,1,9.996102001516856,0.6628239678425155,0.6216063429514683
889,18,Alameda,208.645374182,4,1083.0,2932.0,1134.0,567.0,295.0,114.0,107.0,188.0,770.0,962.0,750.0,262.0,385.0,0.13130968622100955,204.0,17.0,10.0,33.0,0.0,76.0,68.0,82.96689815002642,6.7746455910017005,0.0,0.0,4,0.0,0.0,0.0,1.48044,2,12.067989415529444,2.2731946821495903,1.9128747791515202
890,18,Alameda,338.136940941,4,1573.0,5404.0,2069.0,566.0,543.0,337.0,127.0,438.0,1597.0,2028.0,1065.0,276.0,414.0,0.0766099185788305,79.0,42.0,3.0,0.0,0.0,0.0,34.0,120.98366344662621,5.1518513688007,0.0,0.0,4,0.0,0.0,0.0,1.50055,3,12.470714550947513,0.6263105209948211,0.5963598362741245
895,18,Alameda,473.871611266,4,1561.0,4952.0,1347.0,913.0,372.0,241.0,35.0,375.0,1482.0,1785.0,948.0,362.0,525.0,0.10601777059773827,386.0,23.0,11.0,114.0,0.0,20.0,218.0,80.22150386058584,48.73113074667921,0.0,0.0,4,0.0,0.0,0.0,1.5612,3,12.105219910815649,2.993347140022319,2.3999049232536414
876,18,Alameda,193.829882325,4,631.0,2198.0,748.0,264.0,144.0,173.0,50.0,142.0,659.0,709.0,532.0,156.0,226.0,0.10282074613284804,56.0,4.0,2.0,8.0,0.0,17.0,25.0,63.79641341925374,14.989903630159,0.0,0.0,4,0.0,0.0,0.0,1.27719,3,8.009004908863211,0.7107833199625037,0.6528446505041337
878,18,Alameda,424.83316973800004,4,1404.0,4284.0,1607.0,559.0,593.0,111.0,141.0,344.0,1019.0,1628.0,935.0,358.0,452.0,0.10550887021475257,481.0,50.0,8.0,84.0,0.0,223.0,116.0,121.62624482109682,60.04453941284998,0.0,0.0,3,0.0,0.0,0.0,1.44638,3,7.728265201915995,2.647646411767517,1.9720400860061502
891,18,Alameda,298.26602986,4,1315.0,4454.0,1807.0,468.0,482.0,304.0,61.0,330.0,1232.0,1600.0,1019.0,273.0,387.0,0.08688819039066008,163.0,17.0,13.0,48.0,0.0,0.0,85.0,120.39589930458092,8.286287632433503,0.0,0.0,4,0.0,0.0,0.0,1.44736,3,10.218974601695633,1.2666865856094207,1.1269911096592613
884,18,Alameda,1883.16372688,4,1370.0,3208.0,1460.0,119.0,220.0,378.0,653.0,100.0,494.0,672.0,1160.0,782.0,1008.0,0.31421446384039897,542.0,11.0,83.0,253.0,0.0,23.0,172.0,460.5167484326592,28.869129051122194,0.0,0.0,4,0.0,0.0,0.0,1.05379,1,2.799426920621351,1.1075105043626077,0.7935613969543789
1005,19,Alameda,2700.43909425,4,1264.0,2836.0,1462.0,109.0,94.0,162.0,899.0,77.0,316.0,526.0,1183.0,734.0,1008.0,0.3554301833568406,522.0,18.0,49.0,368.0,0.0,2.0,85.0,404.43546694267644,28.24942513995749,0.0,0.0,4,0.0,0.0,0.0,1.0680100000000001,1,2.921294510460055,1.2064206759969531,0.8538162007055704
998,19,Alameda,426.52164441900004,4,2423.0,4691.0,2820.0,565.0,370.0,478.0,1010.0,144.0,592.0,1496.0,1771.0,688.0,876.0,0.18674056704327435,1070.0,174.0,158.0,223.0,0.0,32.0,483.0,142.97980484533466,17.028965517316696,0.0,0.0,3,0.0,0.0,0.0,1.6261700000000001,2,15.142919944378047,6.68713344634111,4.638684323070286
1001,19,Alameda,228.797573586,4,1450.0,3063.0,1934.0,236.0,233.0,442.0,539.0,117.0,294.0,1474.0,859.0,319.0,447.0,0.14593535749265427,586.0,48.0,57.0,95.0,1.0,28.0,357.0,86.4313737622134,6.3514692942626985,0.0,0.0,3,0.0,0.0,0.0,1.6349,2,15.627889297565476,6.315822847154047,4.498007430438785
996,19,Alameda,338.523638069,4,1835.0,4110.0,2258.0,640.0,438.0,288.0,469.0,165.0,584.0,1613.0,1246.0,502.0,683.0,0.1661800486618005,351.0,51.0,34.0,64.0,0.0,81.0,121.0,114.83996278948635,22.080561359699697,0.0,0.0,3,0.0,0.0,0.0,1.46668,3,13.401935256986151,2.5635309401646533,2.151911836780484
992,19,Alameda,171.149270191,4,1034.0,2145.0,1219.0,264.0,330.0,131.0,309.0,61.0,307.0,845.0,745.0,187.0,325.0,0.15151515151515152,207.0,5.0,9.0,26.0,0.0,75.0,92.0,62.34484673004103,7.802562293121801,0.0,0.0,4,0.0,0.0,0.0,1.44239,3,14.740387626556114,2.950928664117133,2.4587109095061366
977,18,Alameda,462.922405921,4,2491.0,5327.0,2923.0,1021.0,394.0,480.0,596.0,184.0,685.0,2184.0,1933.0,341.0,633.0,0.11882860897315566,3546.0,56.0,100.0,2904.0,0.0,118.0,368.0,136.22043444652786,26.29072994261111,0.0,0.0,3,0.0,0.0,0.0,2.1463099999999997,3,15.328177663137092,21.8200393390141,9.003431835925813
975,18,Alameda,262.142778452,4,1213.0,2419.0,1585.0,189.0,177.0,307.0,540.0,90.0,249.0,1009.0,891.0,180.0,316.0,0.13063249276560562,1393.0,420.0,27.0,738.0,0.0,24.0,184.0,61.840098957864555,19.034226893106197,0.0,0.0,3,2099.0109899999998,0.0,0.0,1.55211,3,14.998579428473098,17.224254858914286,8.017275956969696
978,18,Alameda,299.541436738,4,1526.0,3625.0,1507.0,873.0,341.0,218.0,94.0,184.0,681.0,1391.0,1062.0,307.0,440.0,0.1213793103448276,422.0,34.0,10.0,147.0,0.0,35.0,196.0,69.72514225607321,21.209915877532502,0.0,0.0,3,0.0,0.0,0.0,1.63047,3,16.78120662503932,4.64067444021402,3.6353537965947607
990,18,Alameda,185.855356745,4,980.0,2072.0,1018.0,403.0,187.0,161.0,229.0,60.0,238.0,786.0,754.0,234.0,373.0,0.18001930501930502,317.0,25.0,24.0,38.0,0.0,151.0,79.0,45.39081196256358,19.485285794291197,0.0,0.0,3,0.0,0.0,0.0,1.61458,3,15.105717419578518,4.886237165312643,3.691991073250879
988,18,Alameda,2337.87658851,4,1229.0,2371.0,1429.0,319.0,254.0,235.0,421.0,92.0,295.0,1150.0,684.0,150.0,270.0,0.11387600168705188,1977.0,501.0,59.0,34.0,0.0,725.0,658.0,48.89045330281978,199.45319051053642,0.0,0.0,4,0.0,0.0,0.0,1.16403,3,4.9487878212967695,7.960743305698709,3.0517010364016572
965,18,Alameda,1756.49952956,4,218.0,459.0,259.0,49.0,39.0,33.0,97.0,13.0,39.0,217.0,188.0,2.0,52.0,0.11328976034858387,1226.0,7.0,2.0,8.0,0.0,1172.0,37.0,13.133792208954098,344.5811221262542,0.0,0.0,4,0.0,0.0,0.0,1.0056200000000002,3,0.6094238491708961,3.427310271025315,0.517419417647866
985,18,Alameda,108.830588062,4,770.0,1744.0,558.0,450.0,202.0,73.0,45.0,157.0,399.0,652.0,386.0,150.0,197.0,0.11295871559633028,129.0,28.0,3.0,20.0,0.0,20.0,58.0,15.4107804695216,7.206235379181199,0.0,0.0,2,0.0,0.0,0.0,1.75678,3,34.045163391622395,5.703670230544531,4.885234791456383
984,18,Alameda,166.825404029,4,181.0,428.0,140.0,112.0,47.0,11.0,11.0,30.0,113.0,166.0,86.0,33.0,39.0,0.0911214953271028,364.0,30.0,17.0,66.0,0.0,110.0,141.0,10.961979212976997,27.026371264748892,0.0,0.0,2,0.0,0.0,0.0,1.82667,3,4.76461856658208,9.581884852131918,3.1822406573135362
982,18,Alameda,146.345901274,4,702.0,1701.0,528.0,406.0,158.0,93.0,45.0,152.0,452.0,593.0,418.0,86.0,168.0,0.09876543209876544,224.0,3.0,0.0,139.0,2.0,6.0,74.0,32.11027742433977,7.858304191364,0.0,0.0,2,0.0,0.0,0.0,1.82392,3,17.563795652037406,5.604402031419343,4.2486935486569966
980,18,Alameda,146.604986178,4,478.0,1164.0,576.0,211.0,71.0,68.0,128.0,46.0,174.0,493.0,375.0,76.0,131.0,0.11254295532646047,369.0,30.0,31.0,107.0,0.0,60.0,141.0,26.90769264863801,9.765806344260303,64.70869,258.83477999999997,3,0.0,0.0,0.0,3.3399699999999997,3,13.033934942846955,10.061761493536666,5.678302236021874
971,18,Alameda,153.32429024299998,4,809.0,1160.0,614.0,409.0,208.0,143.0,49.0,25.0,70.0,477.0,321.0,267.0,324.0,0.2793103448275862,12955.0,274.0,4102.0,1155.0,0.0,545.0,6879.0,8.557413729843699,29.81352021986773,95.05457,207.85266000000001,1,0.0,0.0,0.0,4.6629,3,21.083667159633578,337.62534988016444,19.844442607748693
969,18,Alameda,137.134070854,4,711.0,1265.0,719.0,270.0,111.0,82.0,248.0,33.0,80.0,561.0,395.0,196.0,269.0,0.2126482213438735,10230.0,286.0,4010.0,328.0,0.0,2170.0,3436.0,5.090351073182499,12.433550867093027,114.14764,249.60284,1,0.0,0.0,0.0,5.06038,3,40.57315559190016,583.7740952252301,37.93651235765822
946,18,Alameda,360.329070851,4,1975.0,3582.0,1927.0,745.0,331.0,306.0,593.0,120.0,369.0,1523.0,1095.0,475.0,676.0,0.1887213847012842,2178.0,204.0,242.0,642.0,0.0,320.0,770.0,24.66948445443829,41.64261045581739,41.0,102.0,2,0.0,2772.06812,10284.79688,3.3333,3,29.783405315016687,32.84468697524372,15.619613960054501
945,18,Alameda,493.38664710300003,4,2474.0,3746.0,2440.0,803.0,676.0,558.0,437.0,83.0,197.0,1728.0,1162.0,576.0,804.0,0.21462893753336887,7609.0,6.0,1106.0,428.0,0.0,481.0,5588.0,15.4977817196796,9.978797847167,136.63808999999998,298.78195,1,0.0,0.0,0.0,4.32808,3,97.10879725861972,298.66646658885907,73.28184452453014
941,18,Alameda,152.86182600200002,4,2470.0,4397.0,3008.0,367.0,727.0,717.0,659.0,178.0,421.0,2241.0,1252.0,305.0,465.0,0.10575392312940643,148.0,4.0,13.0,103.0,0.0,5.0,23.0,50.74948455908328,1.573921289475,0.0,0.0,2,0.0,0.0,0.0,1.8377599999999998,1,47.206407150731344,2.8285620478980724,2.668658616618884
942,18,Alameda,146.413064156,4,2698.0,4334.0,3054.0,476.0,681.0,798.0,743.0,75.0,226.0,2067.0,1245.0,721.0,915.0,0.21112136594370096,1137.0,17.0,130.0,656.0,0.0,70.0,264.0,37.53830421247001,9.418281697275695,0.0,0.0,2,0.0,0.0,0.0,3.19854,1,57.45732888642651,24.213855798319845,17.03493688236426
940,18,Alameda,200.91674091099998,4,2218.0,3505.0,2197.0,273.0,650.0,662.0,633.0,81.0,279.0,1323.0,1225.0,597.0,867.0,0.2473609129814551,461.0,77.0,55.0,139.0,0.0,5.0,185.0,64.25679776505041,6.7583418216464,0.0,0.0,2,0.0,0.0,0.0,1.87507,1,31.232776741813176,6.4915735247862365,5.374509174309769
973,18,Alameda,145.705688802,4,1565.0,2602.0,1846.0,210.0,400.0,484.0,471.0,46.0,135.0,1237.0,944.0,240.0,374.0,0.14373558800922367,3684.0,34.0,70.0,3451.0,0.0,9.0,120.0,41.534699599815774,14.7954036979773,0.0,0.0,3,0.0,0.0,0.0,4.82028,1,27.782658088278605,65.40019961483603,19.49920220941482
916,18,Alameda,1086.99390518,4,1279.0,3384.0,1621.0,83.0,70.0,205.0,921.0,141.0,823.0,663.0,1171.0,586.0,737.0,0.21778959810874704,842.0,355.0,79.0,173.0,0.0,2.0,233.0,198.4230408628569,19.07284220776649,0.0,0.0,4,329.23639,0.0,0.0,1.3967100000000001,1,5.88057107998083,3.871337646085894,2.3344841345327008
915,18,Alameda,735.760611617,4,1213.0,3071.0,1618.0,45.0,109.0,135.0,924.0,136.0,485.0,777.0,1057.0,616.0,826.0,0.2689677629436665,334.0,13.0,84.0,181.0,0.0,0.0,56.0,217.8467849853537,8.2342045067904,0.0,0.0,4,0.0,0.0,0.0,1.1133,1,5.365333912969933,1.4773466833734195,1.1583849559999726
919,18,Alameda,440.931067169,4,667.0,1740.0,927.0,33.0,45.0,89.0,500.0,69.0,312.0,377.0,614.0,368.0,505.0,0.2902298850574713,56.0,5.0,34.0,4.0,0.0,2.0,11.0,188.68125113669663,1.57107152049,0.0,0.0,5,0.0,0.0,0.0,1.04599,1,3.5058704707740116,0.2943459465717311,0.27154736703090543
913,18,Alameda,1230.73682127,4,2304.0,5309.0,2815.0,113.0,289.0,393.0,1509.0,234.0,928.0,1007.0,2080.0,1060.0,1389.0,0.2616311923149369,991.0,127.0,201.0,123.0,0.0,21.0,519.0,508.3855323056048,23.047716285952507,0.0,0.0,4,0.0,0.0,0.0,1.1891399999999999,1,4.335445714219475,1.8647685341976994,1.3039231267955993
912,18,Alameda,1968.0117132,4,1706.0,4071.0,2250.0,50.0,171.0,134.0,1351.0,135.0,533.0,918.0,1594.0,891.0,1222.0,0.3001719479243429,577.0,49.0,101.0,188.0,0.0,40.0,199.0,462.9987502609963,5.490893547139,0.0,0.0,4,0.0,0.0,0.0,1.07846,1,3.6414892464488995,1.2316174063311929,0.9203413470000067
922,18,Alameda,416.888192026,4,1715.0,3441.0,1910.0,270.0,226.0,384.0,835.0,141.0,524.0,822.0,1343.0,611.0,870.0,0.2528334786399303,512.0,33.0,52.0,192.0,0.0,3.0,232.0,136.489297864033,6.051175675082901,0.0,0.0,4,0.0,0.0,0.0,1.4073,1,12.031670426079861,3.5919622496518304,2.766149644433269
937,18,Alameda,335.588309971,4,1482.0,3124.0,1877.0,238.0,183.0,221.0,840.0,95.0,358.0,845.0,1251.0,575.0,773.0,0.2474391805377721,477.0,214.0,27.0,44.0,0.0,18.0,174.0,126.6585134627987,9.237501204990501,0.0,0.0,4,0.0,0.0,0.0,1.3288,1,10.905397068654963,3.510036708332265,2.655372333715374
999,19,Alameda,261.84974391599997,4,820.0,1823.0,1140.0,18.0,77.0,94.0,631.0,62.0,241.0,538.0,615.0,367.0,475.0,0.2605595172792101,877.0,236.0,46.0,434.0,0.0,6.0,155.0,82.45307905300155,8.874429297305397,0.0,0.0,3,0.0,0.0,0.0,2.6470700000000003,1,8.978674824399105,9.602802220729286,4.640128356510321
1000,19,Alameda,276.317819282,4,1687.0,3729.0,2184.0,261.0,233.0,398.0,795.0,172.0,467.0,1609.0,1043.0,438.0,633.0,0.16975060337892195,503.0,54.0,78.0,197.0,0.0,3.0,171.0,104.08111794649693,6.9073057250923,0.0,0.0,3,0.0,0.0,0.0,1.6255,2,15.199783402562527,4.532004179898608,3.4910918043328545
997,19,Alameda,125.14582362200001,4,685.0,1523.0,855.0,163.0,167.0,86.0,269.0,67.0,186.0,651.0,463.0,156.0,240.0,0.15758371634931054,163.0,7.0,7.0,25.0,0.0,14.0,110.0,42.7811541598201,2.9846056346837,0.0,0.0,3,0.0,0.0,0.0,1.3965100000000001,2,14.967521637918146,3.561614637927968,2.877011824269644
993,19,Alameda,288.42417479200003,4,1267.0,2515.0,1431.0,304.0,303.0,346.0,314.0,83.0,238.0,1017.0,801.0,376.0,498.0,0.19801192842942347,491.0,48.0,31.0,108.0,0.0,126.0,178.0,83.3792460996253,19.6870792906512,0.0,0.0,4,0.0,0.0,0.0,1.5180200000000001,3,12.293054935278905,4.7639226307986915,3.433384512640468
976,18,Alameda,349.35026413800006,4,1984.0,3537.0,2495.0,386.0,471.0,497.0,630.0,42.0,228.0,1699.0,1289.0,279.0,494.0,0.1396663839411931,950.0,69.0,70.0,88.0,0.0,125.0,598.0,76.77896725517049,26.252531765587182,0.0,0.0,3,0.0,0.0,0.0,2.42623,3,19.25624705897257,9.220481202633035,6.234981154064056
979,18,Alameda,332.876233085,4,1591.0,2662.0,1563.0,662.0,377.0,264.0,288.0,70.0,179.0,1215.0,877.0,321.0,488.0,0.18332081141998496,2944.0,197.0,100.0,1941.0,0.0,47.0,659.0,28.8314788694654,62.778197870169535,0.0,0.0,1,0.0,709.03558,103.15217,3.00693,2,17.367160944381475,32.136343067416135,11.274293675911592
989,18,Alameda,251.221933344,4,747.0,1853.0,893.0,314.0,210.0,150.0,73.0,111.0,379.0,805.0,523.0,35.0,119.0,0.06422018348623854,702.0,193.0,26.0,62.0,4.0,205.0,212.0,31.13126377628951,58.326402776882745,0.0,0.0,3,713.87885,0.0,0.0,1.56041,3,8.350318410731122,7.847287181169006,4.045495876006382
987,18,Alameda,119.590007732,4,611.0,1418.0,570.0,323.0,108.0,99.0,81.0,99.0,296.0,620.0,299.0,104.0,164.0,0.1156558533145275,99.0,9.0,6.0,1.0,0.0,27.0,56.0,31.027711418298544,5.0222883755839005,0.0,0.0,3,0.0,0.0,0.0,1.5630899999999999,3,16.94868248248047,2.7461858686834155,2.36326699403601
966,18,Alameda,447.543772949,4,29.0,61.0,51.0,0.0,1.0,0.0,28.0,6.0,2.0,24.0,27.0,2.0,4.0,0.06557377049180327,859.0,11.0,36.0,131.0,0.0,404.0,277.0,0.5153908533248,91.72253626450588,0.0,0.0,4,0.0,0.0,0.0,1.1849100000000001,3,0.31440429014578275,9.312871904663012,0.3041365824721029
986,18,Alameda,108.349067104,4,607.0,1685.0,726.0,270.0,179.0,116.0,42.0,98.0,363.0,665.0,413.0,146.0,189.0,0.11216617210682492,208.0,5.0,19.0,33.0,0.0,69.0,82.0,30.575777793103594,5.3638263429292,0.0,0.0,3,0.0,0.0,0.0,1.55236,3,16.889445907708986,5.78748723031873,4.310435274605484
983,18,Alameda,129.090550629,4,1131.0,2328.0,1088.0,549.0,283.0,146.0,153.0,106.0,338.0,938.0,554.0,392.0,494.0,0.21219931271477666,107.0,6.0,9.0,6.0,0.0,3.0,83.0,44.742777727776755,6.5818972358181,0.0,0.0,2,0.0,0.0,0.0,1.63155,3,22.03618436555576,2.0847672211445327,1.9045813627742056
981,18,Alameda,115.34009091899999,4,654.0,1165.0,529.0,408.0,87.0,87.0,72.0,30.0,91.0,395.0,381.0,268.0,353.0,0.30300429184549355,278.0,24.0,37.0,55.0,0.0,13.0,149.0,12.794276802327,11.9449582181357,75.0,164.0,1,0.0,0.0,0.0,3.70405,3,26.43574061441485,11.23721084221304,7.885338938634472
970,18,Alameda,150.38407373799998,4,2001.0,2927.0,1450.0,1152.0,294.0,184.0,371.0,63.0,163.0,1195.0,998.0,508.0,698.0,0.23846942261701398,5519.0,292.0,1389.0,1249.0,0.0,86.0,2503.0,12.371371836995197,14.512245672126493,180.43024,394.54077,1,0.0,0.0,0.0,4.56506,3,74.43194723779472,205.29231224657124,54.62631872412088
968,18,Alameda,133.215793613,4,1112.0,2229.0,807.0,772.0,173.0,27.0,140.0,47.0,276.0,535.0,563.0,808.0,883.0,0.3961417676087932,4706.0,290.0,1064.0,1406.0,3.0,162.0,1781.0,9.2874470118667,18.028855605269467,77.16232,168.72829,1,0.0,0.0,0.0,4.23255,3,40.70829114707552,172.27807386523145,32.92767585736291
967,18,Alameda,203.609608828,4,273.0,452.0,377.0,13.0,22.0,43.0,195.0,1.0,13.0,247.0,170.0,21.0,40.0,0.08849557522123894,2421.0,84.0,976.0,252.0,0.0,641.0,468.0,6.602264023677003,24.03223713756121,41.0,102.0,1,0.0,0.0,0.0,3.6078699999999997,3,8.911520986195345,79.02854325120488,8.008460396280228
972,18,Alameda,331.131798786,4,3581.0,6023.0,3426.0,1312.0,928.0,594.0,747.0,154.0,520.0,2612.0,1915.0,822.0,1178.0,0.19558359621451105,1777.0,264.0,347.0,421.0,0.0,210.0,535.0,76.57131178386639,35.475668040121896,0.0,0.0,2,0.0,0.0,0.0,2.87892,1,31.959808337764215,15.859418993635021,10.599585557336136
904,18,Alameda,418.81792386800004,4,1996.0,5306.0,2377.0,779.0,418.0,509.0,290.0,313.0,1080.0,1874.0,1606.0,433.0,682.0,0.1285337353938937,409.0,19.0,37.0,275.0,0.0,5.0,73.0,156.8310460402443,5.906339707622401,0.0,0.0,4,0.0,0.0,0.0,1.51057,1,12.265159544177852,2.5132516300444596,2.085842101275984
903,18,Alameda,365.989329289,4,1657.0,4089.0,1909.0,363.0,351.0,390.0,553.0,168.0,741.0,1075.0,1473.0,632.0,844.0,0.20640743458058208,204.0,10.0,23.0,94.0,0.0,3.0,74.0,156.78867981752538,3.80157355329102,0.0,0.0,4,0.0,0.0,0.0,1.35008,1,10.31818535197057,1.270313706579358,1.1310638429887137
907,18,Alameda,485.595570504,4,1054.0,2810.0,1545.0,64.0,148.0,291.0,551.0,140.0,581.0,720.0,990.0,379.0,513.0,0.1825622775800712,90.0,4.0,20.0,26.0,0.0,0.0,40.0,145.13713740495874,6.5459712338119,0.0,0.0,4,0.0,0.0,0.0,1.15183,1,6.948697250859181,0.5933422699974632,0.5466632452599005
911,18,Alameda,742.8199481180002,4,977.0,2234.0,1252.0,42.0,68.0,114.0,753.0,98.0,297.0,593.0,797.0,449.0,621.0,0.27797672336615936,664.0,123.0,72.0,331.0,0.0,19.0,119.0,268.17425194729003,17.8639676667664,0.0,0.0,4,0.0,358.32037,655.83209,1.09128,1,3.4156274686586974,2.321368105618603,1.3820698593475778
885,18,Alameda,3433.22401864,4,2616.0,5836.0,3360.0,170.0,326.0,716.0,1404.0,177.0,616.0,1559.0,2215.0,1269.0,1766.0,0.3026045236463331,652.0,16.0,168.0,321.0,1.0,9.0,137.0,1285.70362455394,24.48029380503161,0.0,0.0,4,2412.25659,1045.63623,5096.78906,1.01952,1,1.9966662415430851,0.4976400571430013,0.3983556883372373
886,18,Alameda,602.69459256,4,1547.0,3772.0,1889.0,286.0,253.0,428.0,580.0,176.0,648.0,1090.0,1394.0,464.0,725.0,0.19220572640509012,448.0,103.0,31.0,64.0,2.0,63.0,185.0,247.3768003405507,6.3794195808182,0.0,0.0,4,0.0,0.0,0.0,1.1645299999999998,1,6.096402289092133,1.7654739660719299,1.3690166543926192
900,18,Alameda,430.39597083,4,1651.0,5246.0,1707.0,796.0,489.0,231.0,135.0,430.0,1492.0,1908.0,1059.0,357.0,508.0,0.0968356843309188,897.0,50.0,18.0,220.0,0.0,5.0,604.0,128.21007651650666,18.07866358983309,0.0,0.0,3,0.0,0.0,0.0,1.8075599999999998,2,11.28589937133822,6.131709107262497,3.9730972276649856
899,18,Alameda,451.057164194,4,2260.0,7032.0,2551.0,922.0,528.0,599.0,211.0,471.0,1886.0,2418.0,1669.0,588.0,846.0,0.12030716723549488,655.0,29.0,28.0,399.0,0.0,14.0,185.0,168.63045182931182,15.033450988034401,0.0,0.0,4,0.0,0.0,0.0,1.5459100000000001,3,12.305085350644925,3.5662968604745244,2.7649505676406263
894,18,Alameda,322.02971312799997,4,942.0,2828.0,915.0,507.0,293.0,98.0,44.0,195.0,776.0,1002.0,609.0,246.0,328.0,0.11598302687411598,532.0,18.0,6.0,15.0,0.0,433.0,60.0,66.9285173024348,60.412513271770706,0.0,0.0,3,0.0,0.0,0.0,1.43746,3,7.39745858622581,4.177757927677422,2.669910425964811
