time,rss,used,available,percent,event
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.logsums.work_veryhigh.compute_logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.probs
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.positions
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.rands
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.del.probs
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, workplace_location.i1.simulate.work_veryhigh.interaction_sample_simulate.add.choices
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, auto_ownership_simulate.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, auto_ownership_simulate.simple_simulate.eval_mnl.add.probs
23/04/2020 18:56:17, 0.37, 1.40, 114.71, 7.3%, auto_ownership_simulate.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:56:18, 0.37, 1.40, 114.71, 7.3%, auto_ownership_simulate.simple_simulate.eval_mnl.del.probs
23/04/2020 18:56:18, 0.38, 1.40, 114.71, 7.3%, free_parking.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:56:18, 0.38, 1.40, 114.71, 7.3%, free_parking.simple_simulate.eval_mnl.add.probs
23/04/2020 18:56:18, 0.38, 1.40, 114.71, 7.3%, free_parking.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:56:18, 0.38, 1.40, 114.71, 7.3%, free_parking.simple_simulate.eval_mnl.del.probs
23/04/2020 18:56:28, 0.38, 1.41, 114.70, 7.3%, cdap.cdap.chunk_1.add.persons
23/04/2020 18:56:29, 0.38, 1.42, 114.70, 7.3%, mandatory_tour_frequency.simple_simulate.eval_mnl.add.utilities
23/04/2020 18:56:29, 0.38, 1.42, 114.70, 7.3%, mandatory_tour_frequency.simple_simulate.eval_mnl.add.probs
23/04/2020 18:56:29, 0.38, 1.42, 114.70, 7.3%, mandatory_tour_frequency.simple_simulate.eval_mnl.del.utilities
23/04/2020 18:56:29, 0.38, 1.42, 114.70, 7.3%, mandatory_tour_frequency.simple_simulate.eval_mnl.del.probs
23/04/2020 18:56:29, 0.38, 1.42, 114.69, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.add.tours
23/04/2020 18:56:29, 0.38, 1.42, 114.69, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.add.alt_tdd
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.add.tours
23/04/2020 18:56:30, 0.38, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:30, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:30, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:30, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:30, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.probs
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.positions
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.rands
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.del.probs
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.work.interaction_sample_simulate.add.choices
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.add.tours
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.add.alt_tdd
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:31, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.add.tours
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.probs
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.positions
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.rands
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.del.probs
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.school.interaction_sample_simulate.add.choices
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.add.tours
23/04/2020 18:56:32, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.add.alt_tdd
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.add.tours
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.probs
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.positions
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.rands
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.del.probs
23/04/2020 18:56:33, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_1.univ.interaction_sample_simulate.add.choices
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.add.tours
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.add.alt_tdd
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.logsums.simple_simulate_logsums.eval_nl_logsums.add.raw_utilities
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.logsums.simple_simulate_logsums.eval_nl_logsums.add.nested_exp_utilities
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.logsums.simple_simulate_logsums.eval_nl_logsums.del.raw_utilities
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.logsums.simple_simulate_logsums.eval_nl_logsums.add.logsums
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.logsums.simple_simulate_logsums.eval_nl_logsums.del.nested_exp_utilities
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.add.tours
23/04/2020 18:56:34, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.interaction_df
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.interaction_utilities
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.del.interaction_df
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.sample_counts
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.del.sample_counts
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.del.interaction_utilities
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.padded_utilities
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.utilities_df
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.del.padded_utilities
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.probs
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.del.utilities_df
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.positions
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.rands
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.del.probs
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.work.interaction_sample_simulate.add.choices
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.add.tours
23/04/2020 18:56:35, 0.39, 1.43, 114.68, 7.3%, mandatory_tour_scheduling.vectorize_tour_scheduling.tour_2.univ.add.alt_tdd
