X,Y,MGRA,CT10,CT10BG,SRA,MSA,City,ZIP,Sphere,CPA,CPASG,TAZ,Council,Super,LUZ,Elem,Unif,High,Coll,Transit,Area,Perimeter
6280139.8378157,1852475.62733836,"185","300","3005","1","0","14","92103","1442","1442","0","3550","3","4","96","0","30","0","4","1",18934.8489904274,676.542151168204
6280515.28545146,1852437.34541113,"186","300","3005","1","0","14","92103","1442","1442","0","3550","3","4","96","0","30","0","4","1",19669.6363648214,631.047365615694
6280148.22645595,1851816.41802143,"187","300","3005","1","0","14","92103","1442","1442","0","3550","3","4","96","0","30","0","4","1",33639.5719525641,1023.81898262975
6280516.92750995,1851760.28214146,"188","300","3005","1","0","14","92103","1442","1442","0","3550","3","4","96","0","30","0","4","1",18948.8726385306,634.58127647238
6279652.64402658,1850928.18721851,"189","300","3005","1","0","14","92103","1442","1442","0","3605","3","4","96","0","30","0","4","1",24784.0049585282,863.551614297545
6280483.25823074,1851100.37757228,"190","300","3005","1","0","14","92103","1442","1442","0","3605","3","4","96","0","30","0","4","1",23663.9190848727,659.231470276166
6280033.72674768,1851035.75388551,"191","300","3005","1","0","14","92103","1442","1442","0","3605","3","4","96","0","30","0","4","1",34203.4635172629,888.794511098746
6280478.0023392,1850648.26007909,"192","300","3005","1","0","14","92103","1442","1442","0","3605","3","4","96","0","30","0","4","1",5490.42458479519,329.734503746117
6281040.21512506,1856679.08739622,"193","400","4001","1","0","14","92103","1442","1442","0","3325","3","4","94","0","30","0","4","1",155384.35243511,1814.09268161338
6281867.02712509,1855550.94287015,"194","400","4001","1","0","14","92103","1442","1442","0","3362","3","4","94","0","30","0","4","1",121963.247324856,1646.18382857898
6281037.82640366,1855074.79347978,"195","400","4001","1","0","14","92103","1442","1442","0","3420","3","4","94","0","30","0","4","1",8732.69889799212,386.315737930682
6281298.33022528,1855078.03349996,"196","400","4001","1","0","14","92103","1442","1442","0","3420","3","4","94","0","30","0","4","1",8194.45278284061,363.112891504841
6281847.57655341,1854480.09725858,"197","400","4001","1","0","14","92103","1442","1442","0","3425","3","4","94","0","30","0","4","1",92396.7583576525,1468.36254580141
6281034.82476771,1854724.42270544,"198","400","4001","1","0","14","92103","1442","1442","0","3420","3","4","94","0","30","0","4","1",8856.03362258954,421.418771440856
6281291.8078093,1854729.50908393,"199","400","4001","1","0","14","92103","1442","1442","0","3420","3","4","94","0","30","0","4","1",7892.05488244284,366.046292033149
6280866.65423408,1854213.05219485,"200","400","4001","1","0","14","92103","1442","1442","0","3450","3","4","94","0","30","0","4","1",24738.2664218194,666.404031261198
6281204.24343018,1854197.08463773,"201","400","4001","1","0","14","92103","1442","1442","0","3450","3","4","94","0","30","0","4","1",18636.1486191687,624.772239411989
6281077.85186187,1855550.7291798,"202","400","4001","1","0","14","92103","1442","1442","0","3325","3","4","94","0","30","0","4","1",17089.7299472822,563.223632349487
6282058.69483414,1853977.48681604,"203","400","4001","1","0","14","92103","1442","1442","0","3425","3","4","94","0","30","0","4","1",4961.63433325193,280.576483073285
6281485.01763963,1853925.1981375,"204","400","4001","1","0","14","92103","1442","1442","0","3425","3","4","94","0","30","0","4","1",2683.89471019991,222.134214216151
6282740.0853558,1854304.59651991,"205","400","4002","1","0","14","92103","1442","1442","0","3427","3","4","94","0","30","0","4","1",70779.1863948874,1146.41077384368
6283092.1143135,1853664.7745675,"206","400","4002","1","0","14","92103","1442","1442","0","3472","3","4","94","0","30","0","4","1",18173.5011988068,777.266837698153
6282203.40926701,1853566.07621192,"207","400","4002","1","0","14","92103","1442","1442","0","3472","3","4","94","0","30","0","4","1",21624.9811597811,591.942820598846
6282829.50059451,1853605.14918839,"208","400","4002","1","0","14","92103","1442","1442","0","3472","3","4","94","0","30","0","4","1",13362.5756899134,497.00016092811
6282549.92646327,1853573.7040345,"209","400","4002","1","0","14","92103","1442","1442","0","3472","3","4","94","0","30","0","4","1",15475.8301066311,531.720113271838
6281589.80013473,1853561.27283844,"210","400","4002","1","0","14","92103","1442","1442","0","3472","3","4","94","0","30","0","4","1",20420.2707556873,607.750582248836
6279617.12392334,1853697.29801996,"211","400","4002","1","0","14","92103","1442","1442","0","3483","3","4","95","0","30","0","4","1",24647.1056789459,686.4411727615
6280405.22928849,1853464.60916189,"212","400","4002","1","0","14","92103","1442","1442","0","3484","3","4","95","0","30","0","4","1",16874.036177562,703.865153439753
6280410.56313295,1853752.02969787,"213","400","4002","1","0","14","92103","1442","1442","0","3484","3","4","95","0","30","0","4","1",9524.88789426085,500.199502548683
6280849.66993813,1853558.50850143,"214","400","4002","1","0","14","92103","1442","1442","0","3485","3","4","95","0","30","0","4","1",23296.4487110498,607.926274105583
6281232.32474832,1853559.09738198,"215","400","4002","1","0","14","92103","1442","1442","0","3485","3","4","95","0","30","0","4","1",19752.1868112371,599.809549038807
6281898.12706235,1853609.37462165,"216","400","4002","1","0","14","92103","1442","1442","0","3472","3","4","94","0","30","0","4","1",13085.3514278798,605.194988936304
6280091.24600049,1853654.63569318,"217","400","4002","1","0","14","92103","1442","1442","0","3484","3","4","95","0","30","0","4","1",5301.00432557048,380.562590925771
6279083.00536712,1856731.53463685,"218","400","4003","1","0","14","92103","1442","1442","0","3325","3","4","94","0","30","0","4","1",37025.3025497403,870.344885432203
6279903.44985633,1856075.81601067,"219","400","4003","1","0","14","92103","1442","1442","0","3325","3","4","94","0","30","0","4","1",168918.578725794,1778.79201283373
6279596.23501927,1855181.85183682,"220","400","4003","1","0","14","92103","1442","1442","0","3373","3","4","94","0","30","0","4","1",61795.4845896795,1843.08653077275
6280681.20670342,1855636.01221151,"221","400","4003","1","0","14","92103","1442","1442","0","3325","3","4","94","0","30","0","4","1",39953.686683911,949.344982860403
6280521.21812135,1855080.80551543,"222","400","4003","1","0","14","92103","1442","1442","0","3419","3","4","94","0","30","0","4","1",8886.37373916279,382.683638883536
6280779.78038591,1855075.62409599,"223","400","4003","1","0","14","92103","1442","1442","0","3419","3","4","94","0","30","0","4","1",7813.7424219949,375.595626953873
6280020.72457823,1854746.99245915,"224","400","4003","1","0","14","92103","1442","1442","0","3373","3","4","94","0","30","0","4","1",28037.632581546,856.752796565261
6280522.9688561,1854723.1209491,"225","400","4003","1","0","14","92103","1442","1442","0","3419","3","4","94","0","30","0","4","1",9567.50005672764,427.626417540568
6280784.58612096,1854740.96616717,"226","400","4003","1","0","14","92103","1442","1442","0","3419","3","4","94","0","30","0","4","1",7331.13649243087,350.621390857047
6279405.40953616,1854330.15408961,"227","400","4003","1","0","14","92103","1442","1442","0","3449","3","4","94","0","30","0","4","1",16291.0826976385,689.525302046849
6279820.35748152,1854206.80185522,"228","400","4003","1","0","14","92103","1442","1442","0","3449","3","4","94","0","30","0","4","1",25586.1767393976,683.533228462475
6280194.24710132,1854208.95278558,"229","400","4003","1","0","14","92103","1442","1442","0","3451","3","4","94","0","30","0","4","1",22325.16162478,654.371002388529
6280522.67196873,1854201.58303253,"230","400","4003","1","0","14","92103","1442","1442","0","3451","3","4","94","0","30","0","4","1",19757.7977895715,633.131437370826
6279436.6281613,1854003.35337664,"231","400","4003","1","0","14","92103","1442","1442","0","3449","3","4","94","0","30","0","4","1",9779.44874491625,452.442230904891
6286620.21799035,1858969.44700449,"232","500","5001","1","0","14","92116","1442","1442","0","3250","3","4","94","0","30","0","4","1",114560.658398845,1388.99381925756
6285467.58155364,1858784.8942684,"233","500","5001","1","0","14","92116","1442","1442","0","3250","3","4","94","0","30","0","4","1",101801.956985652,1646.0878872135
6283241.84377414,1858187.3850947,"234","500","5001","1","0","14","92116","1442","1442","0","3280","3","4","94","0","30","0","4","1",123265.696604982,1740.98122563133
6285621.16474245,1858101.86172585,"235","500","5001","1","0","14","92116","1442","1442","0","3297","3","4","94","0","30","0","4","1",29807.0653979398,745.012625584037
6286034.41554024,1858096.38881569,"236","500","5001","1","0","14","92116","1442","1442","0","3297","3","4","94","0","30","0","4","1",9527.1126607621,445.929349731756
6282166.99399381,1857349.22554777,"237","500","5001","1","0","14","92116","1442","1442","0","3280","3","4","94","0","30","0","4","1",99631.4780501136,1418.05496652046
6284562.68090437,1858346.89002965,"238","500","5001","1","0","14","92116","1442","1442","0","3280","3","4","94","0","30","0","4","1",99703.9457970893,1608.20573089113
6283209.62550886,1857230.93419202,"239","500","5002","1","0","14","92116","1442","1442","0","3280","3","4","94","0","30","0","4","1",159580.68023205,1950.09557758293
6285622.48040006,1857500.7201596,"240","500","5002","1","0","14","92116","1442","1442","0","3297","3","4","94","0","30","0","4","1",39187.178211846,786.036414387978
6284661.5157363,1857497.28890436,"241","500","5002","1","0","14","92116","1442","1442","0","3280","3","4","94","0","30","0","4","1",33290.8332340384,766.764355824078
6285116.8648846,1857509.46868182,"242","500","5002","1","0","14","92116","1442","1442","0","3280","3","4","94","0","30","0","4","1",24667.2128425121,762.101866970428
6286031.22115686,1857501.0962267,"243","500","5002","1","0","14","92116","1442","1442","0","3297","3","4","94","0","30","0","4","1",12690.9168287985,533.830446467684
6284300.51012125,1857292.06516786,"244","500","5002","1","0","14","92116","1442","1442","0","3327","3","4","94","0","30","0","4","1",5601.93145935164,323.319194087662
6283732.86301193,1856378.64036571,"245","500","5002","1","0","14","92116","1442","1442","0","3327","3","4","94","0","30","0","4","1",126589.931043635,1701.01013928333
6284381.16095114,1856810.35229025,"246","500","5003","1","0","14","92116","1442","1442","0","3327","3","4","94","0","30","0","4","1",20064.8085186982,621.37510393019
6284090.3302253,1856819.24223551,"247","500","5003","1","0","14","92116","1442","1442","0","3327","3","4","94","0","30","0","4","1",14156.5625674447,500.37800667521
6284772.88577547,1856825.76197132,"248","500","5003","1","0","14","92116","1442","1442","0","3327","3","4","94","0","30","0","4","1",29314.8040675101,763.605567093041
6285195.1572653,1856819.51750632,"249","500","5003","1","0","14","92116","1442","1442","0","3327","3","4","94","0","30","0","4","1",24148.0913160489,668.473958510034
6285665.19491866,1856810.28460763,"250","500","5003","1","0","14","92116","1442","1442","0","3297","3","4","94","0","30","0","4","1",35303.5342522193,892.308715821569
6286028.26726189,1856838.68830545,"251","500","5003","1","0","14","92116","1442","1442","0","3297","3","4","94","0","30","0","4","1",11630.4094776924,525.236534857806
6285707.02945669,1855818.90559272,"252","600","6001","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",84234.1711335612,1300.05103737448
6284737.39534399,1856123.6932311,"253","600","6001","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",25269.4875162202,699.393649035378
6285157.14472071,1856124.54026774,"254","600","6001","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",30137.9484432923,701.899234344973
6285165.27650963,1855455.3438852,"255","600","6001","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",26973.3663191414,697.751547836786
6284408.22567509,1855822.58018819,"256","600","6001","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",20606.3530641915,858.474552675608
6284766.50958519,1855453.18668967,"257","600","6001","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",21130.6964128848,681.08876039773
6284346.46172083,1856186.09971688,"258","600","6001","1","0","14","92116","1442","1442","0","3366","3","4","94","0","30","0","4","1",9025.96966647572,759.683271061978
6282773.67952407,1855780.37439016,"259","600","6002","1","0","14","92103","1442","1442","0","3359","3","4","94","0","30","0","4","1",146726.071192192,1971.44168596725
6283491.71722742,1854814.85598126,"260","600","6002","1","0","14","92103","1442","1442","0","3359","3","4","94","0","30","0","4","1",100967.894512378,1578.42530469105
6284197.81366956,1854718.02338851,"261","600","6002","1","0","14","92103","1442","1442","0","3359","3","4","94","0","30","0","4","1",69612.2168740953,1399.52502563736
6285275.69434435,1854906.19238399,"262","600","6002","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",18854.3596392465,559.591642909795
6284853.72918481,1854812.69431615,"263","600","6002","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",21780.333586482,669.643069987109
6284408.26727631,1855234.63933626,"264","600","6002","1","0","14","92103","1442","1442","0","3366","3","4","94","0","30","0","4","1",23702.0908119271,751.443580133734
6285939.27173491,1855116.31705336,"265","600","6003","1","0","14","92103","1442","1442","0","3389","3","4","94","0","30","0","4","1",23094.8382821835,765.138894429798
6285706.21566157,1854461.73428515,"266","600","6003","1","0","14","92103","1442","1442","0","3389","3","4","94","0","30","0","4","1",32800.1403346173,730.702241110521
6285322.35814896,1854523.40967168,"267","600","6003","1","0","14","92103","1442","1442","0","3389","3","4","94","0","30","0","4","1",11430.2281007776,506.382178884082
6285987.76490083,1854237.01699189,"268","600","6003","1","0","14","92103","1442","1442","0","3389","3","4","94","0","30","0","4","1",8347.11404363205,566.813113233465
6284844.9111324,1854235.73019832,"269","600","6003","1","0","14","92103","1442","1442","0","3444","3","4","94","0","30","0","4","1",23875.492951583,755.527107363248
6284233.25344068,1853936.80517143,"270","600","6003","1","0","14","92103","1442","1442","0","3462","3","4","94","0","30","0","4","1",40559.9724841321,914.148194493746
6285035.69200575,1853984.72081994,"271","600","6003","1","0","14","92103","1442","1442","0","3444","3","4","94","0","30","0","4","1",18181.8247675991,606.409921201224
